order_item_id,order_id,product_id,quantity,unit_price
5173,1729,75,4,283.01
6321,2111,82,4,220.11
7070,2356,79,2,251.21
2238,765,82,5,175.13
2699,911,87,6,173.41
3922,1313,51,6,366.82
8475,2810,91,6,334.64
2867,967,47,4,345.48
7135,2380,15,1,423.36
1219,413,119,5,209.42
4776,1595,18,2,28.63
2237,765,65,2,371.28
4,2,54,4,402.54
4820,1609,109,2,255.23
2768,932,97,4,81.21
5602,1874,57,6,132.33
4978,1667,19,1,314.33
1789,611,6,5,340.5
5056,1693,111,1,173.77
6750,2254,57,5,407.24
6872,2291,71,1,7.89
3961,1325,55,1,188.53
616,216,100,5,386.01
8210,2721,62,5,428.55
684,238,4,1,116.66
4466,1490,48,1,447.26
7022,2341,51,5,255.04
6637,2217,39,4,389.46
2406,818,3,1,247.83
6447,2148,75,3,17.97
969,330,118,3,206.57
2780,938,12,5,467.64
3352,1133,81,2,307.76
7536,2510,32,2,42.38
3292,1113,90,6,462.57
39,13,92,3,492.39
2653,894,94,1,142.44
2913,979,14,3,10.71
5067,1695,89,3,322.79
7053,2350,41,3,72.0
8481,2811,30,6,157.02
132,44,35,5,22.69
2247,767,59,6,309.37
2255,770,110,1,280.18
6555,2190,3,2,484.95
3016,1014,33,6,424.07
3666,1233,32,3,422.04
1960,670,14,2,351.22
6839,2280,43,2,61.48
1111,376,89,3,246.27
8050,2669,76,6,149.68
6748,2253,21,5,201.91
566,198,111,5,203.79
8698,2880,107,2,239.15
8406,2786,26,6,192.96
5965,1987,11,4,365.67
2689,907,98,1,481.38
6681,2230,52,1,318.47
7798,2591,52,6,118.43
295,102,12,5,464.14
7730,2569,75,3,490.37
4888,1634,100,1,457.59
2633,887,43,1,127.69
354,122,81,1,387.65
6415,2136,94,5,248.64
1195,404,56,6,168.25
7877,2617,26,1,136.05
9043,2992,7,3,68.87
5348,1782,92,1,93.24
3818,1281,53,6,436.08
6448,2148,68,5,466.49
1225,416,24,4,375.43
2574,867,49,5,259.6
3842,1288,51,3,402.33
5485,1830,80,2,373.81
822,284,91,4,240.6
226,77,116,3,465.79
7205,2404,73,2,115.68
2731,922,96,2,153.61
2320,791,3,4,406.05
929,317,1,4,40.04
6938,2315,108,1,227.58
6188,2067,75,5,200.45
1666,566,67,5,483.58
887,303,22,2,194.64
4602,1536,36,4,22.27
8520,2825,60,2,174.9
7734,2570,17,1,72.51
5696,1906,12,1,333.0
8646,2863,27,5,191.11
1567,534,84,5,306.74
1107,375,66,3,185.47
7625,2536,89,6,401.99
8529,2828,16,3,127.84
6214,2075,61,1,408.22
4137,1380,11,1,479.94
5561,1859,41,5,173.01
1283,435,77,2,455.4
3724,1249,33,2,52.61
3997,1335,110,4,139.53
6668,2226,119,6,333.4
6022,2008,38,1,321.48
7647,2543,103,3,310.44
5225,1744,7,5,124.18
5467,1825,85,2,68.75
7980,2651,90,5,429.85
3042,1025,116,3,463.83
730,252,32,6,106.47
8250,2733,18,1,56.78
4920,1646,8,6,45.55
5202,1736,96,1,104.84
2005,686,50,2,208.37
7190,2399,31,6,354.06
8640,2862,4,5,16.65
3155,1062,78,3,155.5
2527,852,95,6,217.11
2968,997,16,6,218.91
721,249,120,3,126.85
1517,516,86,6,168.63
5818,1941,104,1,443.67
7347,2447,9,2,494.36
3431,1159,118,2,68.81
1198,405,26,1,449.82
4228,1413,107,1,344.56
5027,1682,65,6,376.1
2482,839,42,6,237.87
7463,2486,46,4,94.59
2813,948,71,5,46.28
1084,369,84,5,414.67
3427,1156,79,3,208.65
453,156,85,5,270.57
1136,384,103,6,226.33
7380,2458,28,6,499.13
755,261,60,3,195.6
4143,1381,3,2,48.1
5000,1674,111,1,177.4
1754,599,88,3,231.0
4142,1381,42,3,291.43
4257,1420,96,2,395.31
4030,1345,103,2,100.18
1183,399,17,6,469.09
8973,2970,88,2,300.52
6374,2125,114,1,197.1
4378,1461,5,2,51.2
8790,2908,49,4,33.18
6734,2247,12,5,292.98
7970,2645,7,1,201.68
7166,2389,86,4,198.31
183,61,87,6,444.84
6060,2025,73,4,181.27
8090,2682,6,2,21.38
135,45,100,1,230.59
4329,1445,68,4,253.4
5836,1946,33,6,480.71
3222,1090,52,2,71.54
2795,942,105,6,103.55
473,161,56,3,366.63
4903,1639,5,1,156.42
84,29,104,1,286.56
4347,1452,76,1,412.36
4635,1548,28,4,379.06
6540,2185,39,6,92.99
2970,997,81,6,437.01
1019,348,65,4,37.12
8984,2972,78,2,31.19
5538,1851,33,3,392.47
2273,778,118,2,25.41
1919,656,53,2,296.62
7535,2510,72,5,384.66
4343,1450,91,5,235.33
1465,499,97,2,37.95
5860,1952,108,2,366.87
2209,755,41,1,49.53
5118,1712,57,2,97.51
991,338,94,3,173.06
4859,1624,95,4,454.42
7303,2434,51,6,280.04
5219,1741,9,2,9.69
2532,854,78,1,321.43
2105,719,42,1,396.11
3057,1032,52,3,469.23
1709,581,18,2,365.08
2744,926,9,4,444.21
437,150,91,2,50.07
8018,2660,68,1,143.18
7002,2333,45,2,235.53
4780,1597,39,4,195.34
5076,1699,81,2,40.97
6744,2252,21,5,276.66
660,231,108,1,320.61
534,185,78,2,157.94
5284,1762,29,5,449.09
2598,876,4,4,356.0
8121,2691,37,1,313.42
3435,1162,40,4,117.0
2394,814,1,1,114.9
3931,1316,50,2,45.84
5504,1838,79,5,466.17
8716,2886,38,2,21.34
181,59,81,1,109.97
7402,2464,69,3,170.82
3409,1152,71,5,122.76
7410,2467,66,5,478.57
1942,664,102,6,228.6
7667,2550,120,2,135.23
8041,2666,72,6,498.91
8360,2771,52,5,45.43
792,272,52,1,5.14
6020,2008,39,1,457.55
8386,2780,61,3,34.33
6690,2232,118,3,169.64
1181,399,81,6,208.29
6845,2282,22,4,103.27
3344,1130,93,6,473.91
5651,1889,53,3,55.67
3786,1268,86,1,123.72
7018,2340,88,3,206.39
6825,2276,48,5,279.25
7458,2484,37,2,276.84
1965,672,71,4,454.5
2716,918,36,2,281.23
1806,616,27,5,47.97
224,77,50,3,250.37
6100,2038,12,6,454.61
2425,823,81,6,415.25
6657,2223,68,5,341.96
5407,1804,26,6,138.78
4822,1610,39,4,71.86
3491,1181,99,6,300.93
3147,1059,52,5,440.21
7316,2438,45,2,136.8
4140,1380,103,6,203.72
838,291,15,6,483.41
5974,1991,76,4,140.78
1079,367,33,6,325.87
439,151,78,4,457.19
8758,2899,115,3,72.27
5451,1820,85,4,52.85
1459,498,94,3,367.79
1061,361,89,1,122.55
5523,1846,35,6,35.12
6724,2243,37,5,416.13
431,149,17,3,241.47
1151,389,73,1,97.28
7581,2524,56,4,96.1
1532,521,44,3,303.43
2778,938,54,6,354.5
919,315,80,4,368.46
6220,2077,1,1,351.88
3801,1273,73,6,295.58
2747,926,23,3,338.41
5060,1694,100,3,11.61
6600,2205,52,6,59.3
6278,2096,105,1,351.23
8847,2929,86,4,241.88
7756,2577,59,2,443.6
5690,1905,18,3,367.4
3839,1287,70,1,468.0
3530,1196,96,5,418.41
6150,2055,109,1,390.13
2573,867,10,4,330.04
8785,2907,115,3,9.01
1668,567,55,3,210.29
3309,1117,13,6,5.61
5841,1947,42,5,83.31
119,40,106,2,152.14
4525,1513,104,2,183.83
405,139,100,1,303.48
5911,1968,117,4,307.41
20,7,47,1,38.29
7537,2510,90,2,122.48
5016,1678,87,4,178.74
1096,372,23,2,32.0
4183,1396,54,6,191.13
5851,1950,111,3,185.64
797,273,76,3,259.83
5539,1852,102,2,318.85
7474,2489,30,2,153.71
5226,1744,19,6,117.28
1030,351,10,5,238.95
4118,1373,70,1,280.33
1059,361,108,4,13.67
3463,1172,21,1,181.02
6630,2215,111,5,362.77
2159,738,24,2,245.89
4150,1383,101,2,480.54
4141,1380,91,3,33.0
585,205,32,4,23.33
5622,1881,54,5,352.95
5289,1763,105,2,372.2
4730,1581,55,6,231.9
2945,989,6,4,286.97
4843,1617,71,2,76.63
5204,1737,51,3,192.89
3819,1281,92,2,96.2
4617,1541,106,2,301.24
8883,2938,42,4,100.93
1171,395,46,4,8.74
8049,2669,35,3,254.55
5537,1851,42,2,268.44
6242,2084,1,1,406.47
6578,2199,32,1,34.75
4161,1389,120,4,317.05
8813,2917,57,4,143.98
2444,827,15,6,244.43
6571,2196,77,6,3.43
5185,1733,106,1,285.09
179,59,36,6,290.34
1728,588,36,5,91.18
5603,1875,38,1,58.57
6282,2098,88,3,38.05
1146,388,6,3,63.94
5833,1945,76,5,107.84
7494,2497,51,1,379.06
8906,2947,45,3,471.31
2264,773,67,2,458.86
7642,2542,13,6,380.31
4824,1611,51,5,54.24
2815,949,105,4,127.09
465,159,108,1,343.14
4091,1365,92,2,118.53
8747,2896,90,6,160.45
5373,1790,118,3,119.31
3003,1010,51,3,427.15
311,109,89,4,49.69
5553,1855,58,1,55.49
7603,2529,45,5,425.02
129,44,105,5,445.67
4532,1515,35,4,330.28
197,67,67,6,46.87
7881,2618,95,4,33.68
2964,995,48,2,46.82
3718,1248,56,5,186.38
2123,726,23,6,268.0
7745,2574,103,1,461.92
5150,1722,97,2,285.84
7304,2435,98,4,236.3
2721,919,18,3,173.76
1982,679,47,5,102.78
7470,2488,71,2,356.31
2625,884,35,1,196.02
4785,1598,117,1,82.74
1016,347,41,1,354.58
3262,1102,5,3,81.97
2771,934,117,3,201.99
207,70,94,4,175.89
6460,2156,37,5,479.6
4995,1672,101,6,429.97
807,278,39,6,456.78
4628,1545,76,2,455.99
7851,2607,62,6,369.96
1201,406,70,4,151.72
4837,1615,78,4,26.08
858,296,33,1,196.6
8765,2901,5,1,359.61
7386,2460,95,2,447.26
7519,2506,28,3,62.74
8629,2859,107,2,179.86
8805,2912,86,3,295.6
446,153,76,1,79.11
4036,1346,7,5,165.9
7119,2375,20,3,387.29
5257,1753,92,5,116.98
1437,490,100,2,158.63
3093,1044,111,4,148.52
4483,1497,101,3,103.41
5001,1674,9,3,42.22
7492,2497,64,1,55.41
5947,1980,17,5,12.6
1865,637,22,5,237.66
630,221,28,6,410.03
3385,1143,98,3,147.57
8574,2841,47,2,213.68
5260,1754,75,3,317.06
6943,2316,63,3,291.72
7986,2652,84,2,47.58
6461,2156,117,5,413.18
28,9,99,2,496.93
5419,1810,21,6,83.42
6332,2114,13,3,390.06
5295,1764,55,3,78.64
5114,1711,35,5,133.78
2809,948,94,6,113.58
1354,464,44,4,382.13
2147,733,12,3,21.34
5421,1810,32,1,348.65
3716,1247,44,3,261.3
4406,1470,40,5,464.64
7789,2587,75,1,40.67
7352,2450,118,3,412.79
3614,1218,96,5,156.64
4762,1590,97,4,339.57
2680,903,53,4,487.19
8309,2754,82,5,93.8
8244,2731,60,5,435.28
4267,1423,18,6,58.35
1936,663,112,4,21.36
1783,608,99,1,297.1
8509,2820,39,6,6.63
7634,2540,108,1,26.65
9025,2986,68,4,438.98
2905,978,22,3,464.02
356,122,97,4,331.8
5988,1997,19,4,421.26
6331,2114,118,6,404.47
3671,1234,100,4,429.17
4005,1337,16,6,431.82
7578,2523,73,1,499.28
5445,1818,65,6,450.78
4269,1425,43,3,374.49
6428,2141,44,1,303.81
2802,945,15,4,383.12
5240,1748,71,4,155.09
259,91,66,2,456.07
7403,2464,24,2,409.14
926,316,41,4,388.39
5678,1900,73,6,495.21
7341,2446,32,2,208.68
3855,1291,30,4,458.54
3001,1009,111,2,311.53
6210,2074,84,6,423.23
6350,2119,23,2,248.25
8727,2889,47,2,274.82
8155,2702,15,1,257.48
7257,2418,73,5,324.37
1044,355,70,2,275.26
3407,1151,99,6,474.33
7163,2388,94,6,390.73
6080,2032,21,6,237.81
4075,1359,39,5,152.76
4618,1542,55,4,174.58
5029,1684,48,4,454.74
4337,1449,63,3,104.43
5830,1944,47,2,115.93
3713,1247,73,5,111.01
6929,2312,77,6,471.11
6439,2145,1,6,411.16
6662,2224,21,5,437.38
4953,1659,29,5,196.52
404,138,82,1,87.54
5339,1780,74,6,108.47
3430,1158,1,3,393.86
5049,1691,92,4,177.02
1723,587,110,3,191.15
2457,831,111,6,80.67
3190,1079,113,1,105.18
2250,768,78,3,336.69
4271,1425,76,3,451.61
1894,646,115,1,120.1
3560,1205,13,1,249.02
8176,2710,48,4,172.3
2910,979,102,5,24.04
4440,1482,54,6,360.86
5382,1794,15,6,313.94
1027,349,9,1,8.64
4339,1450,19,4,495.66
4887,1634,102,2,56.61
7117,2374,71,6,15.34
8968,2968,24,1,101.58
7554,2516,31,6,191.75
2377,810,103,4,245.59
1715,584,71,4,204.41
7181,2396,40,1,190.16
4049,1350,56,1,491.76
4387,1464,64,1,488.68
1194,404,20,2,486.79
7728,2568,96,2,236.17
1866,638,119,5,421.24
1318,452,91,6,367.58
6610,2208,89,6,93.94
3696,1241,48,2,20.85
2777,938,54,1,495.53
3988,1333,23,1,496.21
8043,2667,59,6,36.26
3936,1317,23,2,475.7
6934,2313,54,2,334.88
6385,2128,32,1,220.58
7733,2570,37,3,306.77
7695,2558,20,3,61.17
6886,2295,98,3,23.64
751,259,21,6,320.24
5551,1854,36,5,13.87
449,154,54,1,409.99
442,152,88,1,196.34
5594,1871,120,5,298.89
5443,1817,20,4,14.88
536,185,61,3,48.07
6485,2165,100,2,313.81
1589,543,18,1,146.87
2326,792,10,5,239.79
2755,928,13,6,176.34
5680,1900,68,3,431.49
5838,1946,18,2,154.43
8922,2953,87,2,180.31
2244,767,25,2,249.91
6346,2118,64,6,474.39
3598,1215,47,2,134.41
3561,1205,44,4,384.01
4404,1469,68,5,284.16
5928,1973,80,1,199.76
5433,1815,32,5,238.57
2679,903,72,1,241.38
4500,1504,71,6,268.05
2592,873,116,4,302.18
2620,882,89,3,103.95
517,179,110,4,275.14
5435,1816,47,3,470.86
9072,2999,104,3,18.41
2883,972,57,4,149.37
6369,2123,62,4,274.85
7504,2501,37,1,351.79
276,96,27,5,266.26
7633,2540,29,1,449.14
5984,1994,105,3,22.45
7664,2549,75,3,26.32
6086,2034,117,5,495.87
8410,2787,27,2,489.11
5528,1848,103,4,18.93
213,72,18,1,237.44
5176,1730,20,3,201.85
5381,1794,80,6,207.56
4443,1483,67,2,323.19
7737,2571,47,3,203.58
7263,2420,113,4,215.29
6027,2009,14,2,105.44
6192,2068,28,4,374.11
4993,1672,42,1,178.13
1148,388,1,1,86.17
3047,1027,106,2,390.2
5751,1922,88,3,413.49
3843,1288,6,5,162.97
2872,969,28,4,496.35
6198,2069,44,6,402.28
2062,705,89,6,317.0
6107,2040,14,4,459.45
8653,2866,67,3,41.64
1008,344,110,3,74.28
2660,896,104,2,382.76
2217,756,55,1,34.63
1939,663,44,4,272.09
3023,1016,17,4,182.18
6433,2143,54,2,223.58
1681,572,18,5,483.78
6656,2223,90,5,232.12
1247,424,90,4,139.08
6463,2156,91,4,256.97
2182,745,25,5,447.15
8388,2781,69,3,368.44
1671,568,64,2,316.92
727,252,30,4,294.98
190,64,119,1,77.81
900,307,38,5,166.88
8676,2873,102,2,407.92
627,220,102,1,134.14
8932,2955,36,2,429.92
6340,2116,58,3,82.89
6301,2104,2,1,276.55
7704,2560,69,1,314.27
7252,2417,37,3,192.3
7640,2542,46,6,419.25
4047,1349,25,2,451.66
5355,1784,120,6,73.46
4355,1453,113,2,388.24
7890,2621,51,3,64.06
5610,1877,94,1,46.38
4061,1354,115,4,236.91
8268,2740,91,2,43.43
1825,624,32,1,205.88
5831,1944,39,2,125.71
3799,1272,24,2,470.97
2764,931,88,5,253.78
6372,2124,1,6,144.6
2208,754,119,6,60.33
2516,849,20,1,307.14
8563,2838,106,3,317.73
3,2,97,4,373.71
3403,1150,47,4,132.58
6937,2314,13,6,179.51
6224,2079,24,6,177.65
9024,2986,7,6,183.16
6013,2006,81,6,94.34
3058,1032,15,5,229.68
1240,422,29,1,183.83
1563,534,14,6,376.82
2591,873,51,5,54.15
8289,2746,96,2,109.98
6157,2058,4,4,179.71
2594,873,4,6,444.01
8314,2756,45,2,488.63
757,261,39,1,177.49
8405,2785,41,5,304.11
3894,1305,30,6,404.6
2856,962,100,5,342.07
9010,2981,25,1,86.65
8787,2907,94,4,102.35
1264,430,42,3,488.45
4376,1460,40,2,109.75
3150,1060,16,3,468.08
2837,956,1,1,397.29
4094,1365,15,6,435.63
2289,783,55,2,266.58
2379,811,15,4,476.17
9005,2979,38,5,485.2
2497,843,103,1,393.59
5385,1795,7,1,428.53
3317,1120,36,5,300.35
6892,2297,95,5,318.54
3771,1263,80,1,55.47
4130,1378,69,3,171.84
5452,1820,40,6,453.83
57,18,109,5,264.6
8650,2864,66,2,444.69
5593,1871,53,5,305.71
1029,351,3,2,138.4
3909,1310,75,1,364.89
2746,926,105,1,112.53
6579,2199,42,5,225.45
2160,739,58,2,439.57
1761,601,37,5,370.68
4724,1579,71,2,12.29
2997,1006,115,5,439.05
7543,2512,117,1,324.55
5953,1982,26,4,209.42
8453,2803,22,5,328.26
8067,2674,63,4,222.64
7040,2347,81,1,387.9
5254,1752,81,1,26.35
4975,1666,18,1,162.74
8192,2715,38,2,9.64
7081,2361,2,2,182.43
6738,2249,44,2,318.0
980,334,21,5,495.1
6226,2079,109,5,347.72
3369,1138,117,4,150.87
4999,1673,26,5,444.32
8044,2667,87,4,5.26
1858,635,21,5,333.26
2694,908,80,2,339.09
4971,1665,90,2,134.52
5305,1767,65,1,288.81
552,194,103,6,465.08
8365,2773,60,2,279.31
4648,1553,70,4,345.71
1745,593,61,5,321.73
7495,2497,67,4,269.94
8400,2784,16,2,234.96
1422,483,107,6,477.27
5867,1954,102,3,481.02
2827,952,91,1,243.89
6920,2309,80,1,446.75
360,124,90,4,442.41
6577,2198,28,4,446.1
3646,1227,112,3,335.84
1436,489,19,6,460.8
2211,755,27,6,236.57
6631,2216,52,2,404.18
1424,484,116,3,277.31
2267,774,46,1,496.08
2102,718,82,6,430.2
5766,1926,9,5,259.98
7118,2375,24,4,481.31
4023,1343,119,4,70.74
802,277,55,2,118.48
2309,788,81,6,219.73
7033,2344,40,4,133.03
7701,2559,16,3,18.8
7120,2375,111,6,133.92
4473,1494,36,5,328.4
2534,854,31,5,45.64
280,97,15,2,441.99
497,172,25,2,129.1
4760,1590,114,6,103.86
788,270,46,4,138.07
4841,1617,22,6,266.98
5432,1814,30,1,193.29
8288,2745,94,5,253.27
2265,773,86,2,283.63
2709,914,26,6,163.8
7024,2342,92,1,55.64
851,294,88,1,478.63
8649,2864,120,2,281.01
2858,963,67,6,243.37
1463,499,73,3,472.43
3387,1144,60,5,180.35
5230,1746,56,3,57.92
6067,2028,75,3,454.22
8654,2866,99,4,362.54
5018,1679,66,5,327.41
7804,2594,26,3,422.93
7860,2609,98,1,58.33
1022,348,6,5,430.07
4939,1653,67,2,425.61
5119,1712,46,2,415.88
7442,2480,99,1,104.71
188,62,111,5,110.61
1364,467,9,3,273.55
5460,1822,33,2,244.14
7724,2567,87,5,437.68
3146,1059,71,3,118.45
4004,1337,51,5,498.38
7771,2581,56,1,271.16
5245,1750,6,1,106.01
6115,2043,59,4,158.71
1540,526,120,4,242.32
1875,641,32,3,71.79
7920,2630,52,5,110.52
4963,1662,67,3,457.82
1164,393,75,2,32.61
4438,1481,26,4,375.53
8644,2863,113,6,171.69
2529,852,76,1,60.48
7353,2451,53,5,81.06
6691,2232,63,6,115.95
8555,2835,37,2,282.42
5416,1808,15,4,266.47
8656,2866,88,1,222.63
1464,499,113,1,38.09
4272,1425,66,2,209.52
7904,2626,24,3,434.9
1953,668,63,4,263.46
1524,518,84,6,402.82
175,58,89,1,124.69
3399,1150,7,3,114.98
6406,2133,68,2,211.43
6489,2167,24,6,312.05
1525,518,33,2,430.27
7021,2341,84,2,298.75
7696,2558,84,2,234.78
1867,638,40,4,180.13
3617,1219,56,6,35.39
8623,2856,33,1,62.61
3660,1231,40,1,433.03
3659,1231,16,6,376.38
6400,2132,98,1,202.43
2334,794,56,3,79.63
1339,459,33,2,24.03
417,144,51,4,411.88
3625,1221,77,5,472.05
3316,1120,60,4,316.13
4788,1599,39,2,96.15
2097,716,42,1,287.11
2979,1000,106,4,214.91
787,270,13,5,231.01
5115,1711,104,6,270.07
2720,918,80,1,344.44
1512,515,16,1,481.77
1359,466,47,2,288.45
5612,1877,27,5,57.89
1600,546,26,2,83.63
6955,2319,109,1,399.62
5697,1906,81,5,115.79
5066,1695,89,4,115.91
8205,2720,101,6,478.79
1403,478,39,2,176.82
2838,957,82,4,132.93
6195,2069,42,4,93.26
1456,496,26,2,354.87
6432,2143,55,3,419.02
8307,2754,70,4,392.36
4062,1354,98,6,121.11
8931,2955,113,5,385.2
3390,1145,5,4,430.55
5821,1942,11,5,136.62
8579,2842,88,3,199.37
5578,1866,46,4,445.97
8834,2926,9,6,478.35
1322,453,103,1,273.21
1644,560,37,1,169.09
2033,695,72,4,88.94
2286,782,6,1,14.18
4754,1589,55,3,464.81
9018,2983,2,1,453.12
1402,478,64,5,42.2
5304,1767,101,6,451.82
2133,730,39,5,458.4
6089,2034,59,3,359.29
7390,2461,4,5,443.15
631,221,99,6,425.45
2399,816,118,1,448.86
2453,830,94,4,208.06
2773,934,79,2,151.04
7822,2599,96,1,443.76
4104,1369,17,4,48.51
3994,1335,103,6,3.72
5212,1739,26,5,353.65
5983,1993,90,6,425.64
8319,2757,23,5,109.79
3256,1100,28,3,299.69
3483,1178,24,3,201.95
3205,1085,91,3,437.4
388,134,43,5,271.31
1652,562,63,5,281.1
7327,2441,47,3,247.62
5112,1711,17,6,179.84
5370,1787,43,1,52.88
6503,2171,80,2,452.92
8919,2951,110,6,67.83
1006,343,84,6,195.2
2567,865,95,2,353.11
1854,633,18,5,355.73
4287,1430,119,4,487.8
6024,2009,62,2,312.17
7576,2522,79,4,130.68
4278,1427,66,4,356.53
1305,447,29,1,465.27
79,26,112,1,401.31
4391,1465,77,3,245.01
6506,2172,11,2,424.19
4872,1628,51,1,139.65
7000,2333,58,6,28.64
5322,1774,62,2,363.23
2216,756,12,1,468.95
5253,1752,95,3,129.1
6141,2051,49,3,171.75
7598,2528,31,6,335.36
4502,1505,16,2,176.3
511,177,118,1,431.27
6164,2059,9,1,53.52
8701,2881,25,6,444.74
2430,824,79,4,496.72
1020,348,115,5,209.76
613,214,10,5,339.87
2128,727,56,6,144.41
6426,2141,74,2,3.04
1273,432,103,6,183.59
2728,921,99,4,407.79
6490,2167,118,2,384.57
7971,2645,29,3,52.67
5575,1864,36,2,452.72
2763,931,107,2,298.37
4368,1457,109,5,98.56
1108,376,81,3,233.98
233,79,25,4,309.13
5914,1969,92,5,387.63
7395,2462,42,6,272.19
8424,2792,95,6,69.22
8086,2680,11,4,369.53
2558,862,22,3,23.71
5109,1710,5,3,69.82
6609,2208,69,2,141.49
3620,1220,36,5,222.08
3319,1121,9,3,113.75
1954,669,40,2,372.09
5023,1680,12,2,409.6
2204,753,96,2,149.54
821,284,110,4,416.61
1661,565,19,6,407.86
8777,2905,58,2,253.3
2472,836,59,6,319.32
6256,2089,60,3,145.66
3371,1139,72,4,107.24
4860,1624,9,3,218.49
7591,2526,58,4,235.67
3400,1150,120,2,494.12
8748,2896,66,1,253.95
2785,940,8,5,15.64
5591,1871,99,2,207.01
5268,1757,99,1,17.87
7914,2628,86,1,440.54
6556,2190,97,1,412.21
3217,1088,52,3,453.66
200,68,11,6,251.16
2600,876,104,3,52.95
5412,1806,75,5,231.14
8227,2726,87,1,319.13
5099,1706,64,4,374.74
7469,2487,114,5,212.14
943,322,33,2,175.23
8612,2851,12,2,53.35
6960,2320,97,4,15.37
3212,1086,23,2,53.65
8873,2936,44,4,377.15
8488,2813,74,6,286.3
3723,1249,98,4,306.08
1067,364,40,6,392.23
7214,2406,10,3,124.92
8367,2774,98,6,451.73
5636,1885,49,3,97.98
5167,1727,106,2,471.14
8098,2685,13,1,270.82
8452,2803,14,4,331.82
3949,1322,48,2,129.22
5599,1873,67,6,39.28
1325,455,57,6,165.65
2576,867,77,6,378.53
5250,1751,120,5,66.97
8053,2669,25,5,66.16
229,78,56,1,345.67
2956,992,57,5,233.38
4200,1403,108,2,75.09
8303,2753,14,6,402.05
7793,2589,13,5,329.43
3062,1033,96,4,309.81
8725,2888,42,6,387.99
3342,1129,81,1,335.57
8198,2718,37,2,290.06
1270,432,15,4,232.48
5618,1879,42,4,318.22
700,242,17,2,177.15
5849,1949,64,4,13.61
1165,393,44,5,330.08
6474,2161,38,1,304.31
1830,625,56,3,11.18
1877,642,1,2,402.64
3602,1216,90,6,399.31
4830,1613,75,4,273.39
7816,2597,60,2,191.94
4305,1435,113,6,67.94
1970,673,24,1,121.07
1606,548,55,4,486.77
8261,2737,70,5,465.56
1938,663,58,4,49.76
6366,2122,41,4,53.66
8130,2693,69,6,97.16
7422,2473,81,2,184.0
8085,2679,52,1,377.97
7732,2570,22,5,411.62
3024,1016,90,1,315.09
7007,2335,59,5,432.07
2681,903,91,5,285.8
1722,587,43,3,85.85
6907,2303,36,4,358.93
918,315,19,6,233.26
8414,2788,25,2,24.71
7037,2345,66,2,453.11
936,319,106,3,115.37
3361,1136,1,4,164.8
4477,1494,90,5,186.68
1333,457,100,4,338.72
6077,2031,113,1,54.39
8786,2907,109,3,116.53
2198,751,25,1,239.25
2704,913,49,5,352.99
2327,792,86,5,34.47
733,253,13,4,355.22
1943,664,13,5,232.91
1632,556,15,4,175.28
6159,2058,15,5,241.49
3673,1235,9,5,157.53
5643,1886,64,3,168.77
1515,516,69,5,291.52
5724,1914,86,1,439.93
373,129,31,1,34.53
3327,1122,12,2,274.04
120,40,81,5,125.98
8247,2732,86,4,118.98
5871,1955,21,2,417.25
4527,1513,11,5,302.76
5845,1948,107,6,25.29
8809,2915,92,5,439.85
251,89,69,3,167.75
7852,2607,15,2,281.81
5224,1744,88,6,356.65
5117,1712,87,5,461.92
6023,2008,98,6,146.07
8170,2707,20,3,19.72
4217,1409,14,2,222.19
1438,491,55,1,407.33
7954,2639,105,1,493.51
7837,2603,57,4,118.62
6716,2239,90,3,367.28
5404,1803,66,2,402.32
8370,2776,93,4,432.5
3031,1021,96,3,377.53
7043,2347,12,5,294.06
220,74,77,5,122.41
2621,882,67,3,163.73
3563,1206,11,4,350.45
675,236,84,3,103.25
667,234,60,5,395.75
514,178,12,6,443.71
3123,1052,94,2,195.95
4759,1590,3,1,348.3
1613,550,64,5,380.22
407,140,10,5,333.52
4902,1639,59,2,402.48
6231,2082,36,2,308.12
6274,2095,111,5,405.9
8321,2758,18,3,371.84
8528,2828,27,2,51.69
2634,887,2,6,434.9
5474,1827,80,5,147.07
7488,2495,120,1,367.19
8473,2809,95,3,354.75
6335,2114,4,1,365.47
2549,858,90,1,267.16
1261,429,32,2,452.0
18,7,104,4,420.66
6126,2046,56,5,397.93
8124,2691,13,3,291.8
3518,1191,10,5,384.57
8986,2973,30,4,389.33
7268,2421,105,1,164.92
2446,827,23,1,497.01
5804,1938,114,4,222.93
2202,752,61,2,182.67
4894,1637,50,5,273.79
4726,1579,103,1,339.63
7391,2461,39,6,178.93
8625,2858,24,3,135.51
3541,1199,75,1,148.26
6809,2273,80,6,147.66
1706,579,44,5,201.36
4117,1373,75,1,474.72
156,53,76,6,90.52
2554,859,79,1,233.03
6605,2207,95,5,378.52
1693,575,41,3,208.19
4372,1458,22,3,424.81
2857,962,11,5,476.33
8768,2901,2,5,72.54
1812,620,108,1,279.72
4247,1418,118,5,58.49
8330,2760,92,4,312.7
1156,391,76,2,39.89
1826,624,22,6,473.5
4154,1385,3,2,249.81
3573,1209,78,6,91.67
1321,453,67,4,387.14
1452,495,1,5,459.66
3133,1055,119,2,193.83
8588,2845,43,2,128.31
5126,1714,64,6,468.49
2276,779,115,4,313.26
6183,2065,120,1,144.46
2168,741,41,6,470.87
7739,2572,40,4,251.07
8240,2731,66,4,57.58
5650,1889,97,6,396.83
7267,2421,110,2,460.29
